PROVISIONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accident Ref,Borough,Boro,Latitude,Longitude,Easting,Northing,Location,Accident Severity,No. of Casualties in Acc.,No. of Vehicles in Acc.,Accident Date,Day,Time,Highway,Road Class 1,Road No. 1,Road Type,Speed Limit,Junction Detail,Junction Control,Road Class 2,Road No 2,Ped. Crossing Decoded,Light Condtions (Banded),Weather,Road Surface,Special Conditions,C/W Hazard,Time,Apolicer_Decoded
1200247708,Barking & Dagenham,16,51.53163549,0.12251422,547319,183549,"On Castle Green Rippleside Commercial Est (Stop H), Near The Junction With Ripple Road .",3 Slight,1,2,43965,Thursday,43965.30625,1 Tlrn,A,13,3 Dual Cwy,50,99 Unknown (S/R),9 Unknown (S/R),6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,9 Unknown (S/R),0 None,0 None,43965.30625,3 Self Completion
1200247711,Lambeth,9,51.44986741,-0.12285717,530534,173991,"On Brixton Hill, 20 Metres North Of The Junction With Upper Tulse Hill Road.",3 Slight,1,2,43965,Thursday,43965.625,1 Tlrn,A,23,6 Single Cwy,30,99 Unknown (S/R),9 Unknown (S/R),6 Unclassified,0,9 Unknown (S/R),2 Daylight,9 Unknown,1 Road-Dry,0 None,0 None,43965.625,3 Self Completion
1200247712,Merton,22,51.42332806,-0.18792448,526086,170926,"On Haydons Road, Near The Junction With Effra Road .",3 Slight,1,2,43965,Thursday,43965.68403,3 Bor,A,218,6 Single Cwy,30,08 Priv Drive,9 Unknown (S/R),6 Unclassified,0,1 Zebra,2 Daylight,9 Unknown,1 Road-Dry,0 None,0 None,43965.68403,3 Self Completion
1200247714,Ealing,27,51.50141346,-0.31535456,517027,179398,"On Northfield Avenue, 10 Metres North Of The Junction With Windermere Road.",3 Slight,2,1,43965,Thursday,43965.65278,3 Bor,4 B,452,6 Single Cwy,20,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,1 Zebra,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.65278,1 Police - At Scene
1200247715,Redbridge,14,51.55914478,0.07881072,544201,186521,On Winston Way Near Junction With Griggs Approach.,3 Slight,1,2,43965,Thursday,43965.73611,3 Bor,A,118,3 Dual Cwy,30,01 Roundabout,4 Give Way/Uncontrolled,A,1083,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.73611,1 Police - At Scene
1200247720,Enfield,32,51.63736746,-0.04978986,535055,194974,"On Hertford Road, Near The Junction With Cuckoo Hall Lane .",3 Slight,1,2,43965,Thursday,43965.64236,3 Bor,A,1010,6 Single Cwy,30,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,9 Unknown (S/R),2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.64236,3 Self Completion
1200247724,Westminster,1,51.5282248,-0.16285821,527536,182634,"On Outer Circle, London Nw1, 200 Metres South Of The Junction With Hanover Gate.",3 Slight,1,2,43965,Thursday,43965.70833,3 Bor,6 Unclassified,0,6 Single Cwy,30,00 No Jun In 20M,,,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.70833,1 Police - At Scene
1200247728,Redbridge,14,51.6057159,0.11320062,546435,191768,"On Elmbridge Road, Near The Junction With Entrance To Garden Of Peace Muslim Cemetery.",2 Serious,1,2,43965,Thursday,43965.79167,3 Bor,5 C,0,6 Single Cwy,30,08 Priv Drive,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.79167,1 Police - At Scene
1200247729,Camden,2,51.55075742,-0.17592711,526567,185117,"Location Uncertain: On Fitzjohn'S Avenue, 100 Metres North Of The Junction With Lymington Road.",3 Slight,1,2,43965,Thursday,43965.41667,3 Bor,4 B,511,6 Single Cwy,30,00 No Jun In 20M,,,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,4 Roadworks,0 None,43965.41667,3 Self Completion
1200247733,Ealing,27,51.54274323,-0.37664753,512671,183898,"On Eskdale Avenue, Near The Junction With Target Roundabout.",3 Slight,2,2,43964,Wednesday,43964.79167,1 Tlrn,A,40,7 Slip Rd,40,05 Slip Road,2 Auto Sig,A,312,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43964.79167,3 Self Completion
1200247737,Barnet,30,51.58891834,-0.16879799,526955,189373,"On Deansway, Near The Junction With East End Road.",2 Serious,1,2,43965,Thursday,43965.76042,3 Bor,6 Unclassified,0,6 Single Cwy,30,03 T/Stag Jun,3 Stop Sign,A,504,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.76042,3 Self Completion
1200247738,Greenwich,6,51.46023828,0.04576607,542218,175458,"On Rochester Way, Near The Junction With Whinyates Road.",3 Slight,1,2,43965,Thursday,43965.80347,3 Bor,5 C,0,6 Single Cwy,30,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.80347,1 Police - At Scene
1200247739,Ealing,27,51.55087043,-0.33669226,515421,184864,"On Sherwood Avenue, 5 Metres North Of The Junction With Horsenden Lane North.",3 Slight,1,1,43965,Thursday,43965.7125,3 Bor,6 Unclassified,0,6 Single Cwy,20,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.7125,1 Police - At Scene
1200247741,Lambeth,9,51.44136863,-0.10828375,531571,173072,"On Hardle Rise , Near The Junction With Tulse Hill.",3 Slight,1,1,43964,Wednesday,43964.57292,1 Tlrn,A,205,3 Dual Cwy,30,99 Unknown (S/R),9 Unknown (S/R),A,204,1 Zebra,2 Daylight,9 Unknown,1 Road-Dry,9 Unknown (S/R),0 None,43964.57292,3 Self Completion
1200247743,Enfield,32,51.6829924,-0.0528635,534707,200042,"On London Orbital Motorway, Near The Junction With Great Cambridge Road.",3 Slight,2,3,43965,Thursday,43965.76389,2 Ha,1 M,25,3 Dual Cwy,70,05 Slip Road,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.76389,1 Police - At Scene
1200247745,Greenwich,6,51.45827144,0.03165698,541244,175212,"On Kimbell Place, Near The Junction With Tudway Road.",3 Slight,1,2,43965,Thursday,43965.86111,3 Bor,6 Unclassified,0,2 One-Way St,30,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,1 Zebra,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.86111,1 Police - At Scene
1200247747,Haringey,31,51.58213059,-0.0745434,533504,188786,"On Seven Sisters Road, Near The Junction With Moreton Road.",3 Slight,1,2,43965,Thursday,43965.83333,1 Tlrn,A,503,6 Single Cwy,20,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,4 Pelican Or Similar,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.83333,1 Police - At Scene
1200247750,Lewisham,7,51.46484159,-0.01700149,537844,175850,"On Loampit Vale, Near The Junction With Jerrard Street .",3 Slight,2,2,43962,Monday,43962.64444,1 Tlrn,A,20,6 Single Cwy,20,06 Crossroads,2 Auto Sig,6 Unclassified,0,5 Pedn Phase At Ats,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43962.64444,3 Self Completion
1200247751,Hammersmith & Fulham,11,51.48237829,-0.19751079,525258,177476,"On Walham Grove, 114 Metres North Of The Junction With North End Road.. The Nearest Classified Road Was The B317",3 Slight,1,2,43965,Thursday,43965.80556,3 Bor,6 Unclassified,0,6 Single Cwy,20,00 No Jun In 20M,,,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.80556,1 Police - At Scene
1200247754,Enfield,32,51.63111373,-0.04362839,535500,194290,"On Nightingale Road, Near The Junction With Charlton Road.",2 Serious,1,2,43965,Thursday,43965.71181,3 Bor,4 B,137,6 Single Cwy,30,06 Crossroads,4 Give Way/Uncontrolled,6 Unclassified,0,4 Pelican Or Similar,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.71181,1 Police - At Scene
1200247756,Wandsworth,10,51.46623878,-0.15144119,528502,175761,"On Lavender Hill, Near The Junction With Audley Close.",3 Slight,1,3,43965,Thursday,43965.8125,3 Bor,A,3036,6 Single Cwy,30,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.8125,1 Police - At Scene
1200247757,Redbridge,14,51.56867791,0.08129446,544343,187586,"On Coventry Road, Near The Junction With Balfour Road.",3 Slight,1,1,43962,Monday,43962.92014,3 Bor,6 Unclassified,0,1 Roundabout,30,05 Slip Road,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,1 Dark,1 Fine,1 Road-Dry,0 None,0 None,43962.92014,3 Self Completion
1200247760,Lewisham,7,51.43190693,-0.00199788,538986,172216,"On Longhill Road, Near The Junction With Waters Road .",3 Slight,1,2,43965,Thursday,43965.83333,3 Bor,6 Unclassified,0,6 Single Cwy,20,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.83333,3 Self Completion
1200247761,Westminster,1,51.51869699,-0.19851269,525089,181513,"On Great Western Road, Near The Junction With Westbourne Park Road.",3 Slight,1,1,43965,Thursday,43965.63542,3 Bor,A,4207,3 Dual Cwy,30,03 T/Stag Jun,4 Give Way/Uncontrolled,4 B,412,1 Zebra,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.63542,3 Self Completion
1200247762,Kingston-Upon-Thames,23,51.38440608,-0.29262144,518908,166423,"On Ewell Road, Near The Junction With Douglas Road.",3 Slight,1,2,43965,Thursday,43965.83611,3 Bor,A,240,6 Single Cwy,30,09 Other Jun,4 Give Way/Uncontrolled,6 Unclassified,0,8 Central Refuge,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.83611,1 Police - At Scene
1200247765,Hackney,4,51.56913278,-0.09800665,531916,187298,"On Seven Sisters Road, Near The Junction With Portland Rise.",3 Slight,1,2,43965,Thursday,43965.80208,1 Tlrn,A,503,3 Dual Cwy,30,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.80208,1 Police - At Scene
1200247769,Hounslow,25,51.49758547,-0.28205712,519348,179026,"On Princes Avenue, Near The Junction With Gunnersbury Avenue. (Description Suggests Occurred On A406)",3 Slight,1,2,43965,Thursday,43965.85764,1 Tlrn,A,406,3 Dual Cwy,40,06 Crossroads,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.85764,3 Self Completion
1200247770,Enfield,32,51.66121199,-0.15411506,527769,197438,"On Cockfosters Road, Near The Junction With Greenoak Place.",2 Serious,1,2,43963,Tuesday,43963.65278,3 Bor,A,111,6 Single Cwy,40,09 Other Jun,9 Unknown (S/R),6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43963.65278,3 Self Completion
1200247774,Tower Hamlets,5,51.51713551,-0.07038056,533983,181566,"On Osborn Street, Near The Junction With Brick Lane.",3 Slight,1,2,43958,Thursday,43958.76181,3 Bor,6 Unclassified,0,2 One-Way St,20,99 Unknown (S/R),4 Give Way/Uncontrolled,4 B,134,9 Unknown (S/R),2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43958.76181,3 Self Completion
1200247775,Ealing,27,51.53872835,-0.33399114,515639,183518,"On Conway Crescent, Near The Junction With Thames Avenue.",3 Slight,1,2,43966,Friday,43966.04931,3 Bor,6 Unclassified,0,6 Single Cwy,30,09 Other Jun,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,1 Dark,1 Fine,1 Road-Dry,0 None,1 Vehicle Load In Cwy,43966.04931,1 Police - At Scene
1200247779,Wandsworth,10,51.47717966,-0.16440644,527571,176955,"On Albert Bridge Road, 100 Metres South Of The Junction With Parkgate Road.",2 Serious,2,1,43966,Friday,43966.03125,3 Bor,A,3031,6 Single Cwy,30,00 No Jun In 20M,,,0,0 No Xing Facility In 50M,1 Dark,1 Fine,1 Road-Dry,0 None,0 None,43966.03125,1 Police - At Scene
1200247782,Harrow,29,51.60294955,-0.2845084,518903,190739,"On Camrose Avenue, Near The Junction With Haverford Way.",3 Slight,2,2,43966,Friday,43966.12153,3 Bor,5 C,0,6 Single Cwy,30,09 Other Jun,4 Give Way/Uncontrolled,6 Unclassified,0,8 Central Refuge,1 Dark,1 Fine,1 Road-Dry,0 None,0 None,43966.12153,1 Police - At Scene
1200247784,Newham,17,51.54695073,0.03107732,540930,185072,"On Romford Road, Near The Junction With Green Street",3 Slight,1,1,43932,Saturday,43932.5625,3 Bor,4 B,167,7 Slip Rd,30,06 Crossroads,2 Auto Sig,A,118,5 Pedn Phase At Ats,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43932.5625,3 Self Completion
1200247792,Lewisham,7,51.44478544,-0.02113696,537617,173612,"On Catford Road, 142 Metres East Of The Junction With Catford Broadway.",3 Slight,1,3,43965,Thursday,43965.59028,1 Tlrn,A,205,3 Dual Cwy,30,00 No Jun In 20M,,,0,9 Unknown (S/R),2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.59028,3 Self Completion
1200247805,Newham,17,51.53420115,-0.00676263,538345,183582,"On High Street, 147 Metres South Of The Junction With Warton Road.",3 Slight,1,2,43964,Wednesday,43964.67708,3 Bor,A,11,3 Dual Cwy,30,00 No Jun In 20M,,,0,4 Pelican Or Similar,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43964.67708,3 Self Completion
1200247806,Newham,17,51.52614359,0.0392337,541560,182774,"On Boundary Road, Near The Junction With Clacton Road.",3 Slight,1,2,43966,Friday,43966.52708,3 Bor,5 C,0,1 Roundabout,30,02 Mini,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.52708,1 Police - At Scene
1200247809,Brent,28,51.54961127,-0.2731451,519830,184826,"On Chalfont Avenue, Near The Junction With Vivian Avenue.",3 Slight,1,2,43966,Friday,43966.51389,3 Bor,6 Unclassified,0,6 Single Cwy,30,06 Crossroads,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.51389,1 Police - At Scene
1200247810,Richmond-Upon-Thames,24,51.43023608,-0.30712695,517781,171496,"On Richmond Road, 05 Metres North Of The Junction With Dukes Avenue.",3 Slight,1,2,43966,Friday,43966.49306,3 Bor,A,307,6 Single Cwy,30,08 Priv Drive,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.49306,1 Police - At Scene
1200247814,Brent,28,51.54435753,-0.29701011,518189,184203,"On Ealing Road, 10 Metres South Of The Junction With Stanley Close.",3 Slight,1,1,43966,Friday,43966.5625,3 Bor,A,4089,6 Single Cwy,20,07 Multi Jun,4 Give Way/Uncontrolled,A,4089,8 Central Refuge,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.5625,1 Police - At Scene
1200247817,Hounslow,25,51.45746423,-0.41047806,510531,174363,"On Staines Road, Near The Junction With Faggs Road.",3 Slight,1,2,43966,Friday,43966.54097,1 Tlrn,A,315,3 Dual Cwy,30,06 Crossroads,2 Auto Sig,A,312,5 Pedn Phase At Ats,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.54097,1 Police - At Scene
1200247819,Westminster,1,51.49669578,-0.14169515,529093,179165,"On Victoria Street, Near The Junction With Bressenden Place.",3 Slight,1,1,43964,Wednesday,43964.5,1 Tlrn,A,302,2 One-Way St,30,09 Other Jun,2 Auto Sig,A,3217,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43964.5,1 Police - At Scene
1200247821,Newham,17,51.53600832,0.03511794,541244,183863,"On Green Street, 26 Metres North Of The Junction With Harold Road.",3 Slight,1,2,43965,Thursday,43965.58333,3 Bor,4 B,167,9 Unknown,20,00 No Jun In 20M,,,0,9 Unknown (S/R),2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.58333,3 Self Completion
1200247822,Enfield,32,51.60954256,-0.11009722,530962,191770,"On Belsize Avenue, Near The Junction With Green Lanes.",3 Slight,1,2,43965,Thursday,43965.79236,3 Bor,A,105,6 Single Cwy,30,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.79236,1 Police - At Scene
1200247824,Westminster,1,51.49461623,-0.15236845,528358,178915,"On Eaton Square Sw1, Near The Junction With Elizabeth Street Sw1.",3 Slight,1,2,43966,Friday,43966.61806,3 Bor,6 Unclassified,0,2 One-Way St,30,07 Multi Jun,2 Auto Sig,6 Unclassified,0,4 Pelican Or Similar,2 Daylight,1 Fine,1 Road-Dry,4 Roadworks,0 None,43966.61806,1 Police - At Scene
1200247827,Bexley,18,51.49019951,0.16219203,550207,179022,"On Lower Road, Belvedere, Near The Junction With Mayfield Road, Belvedere.",2 Serious,1,2,43966,Friday,43966.70278,3 Bor,A,2016,6 Single Cwy,30,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.70278,1 Police - At Scene
1200247833,Tower Hamlets,5,51.5298751,-0.01309348,537919,183089,"On High Street, 35 Metres East Of The Junction With Bow Roundabout  .. The Nearest Classified Road Was The A12",3 Slight,1,1,43966,Friday,43966.56181,1 Tlrn,A,11,3 Dual Cwy,30,01 Roundabout,2 Auto Sig,A,12,4 Pelican Or Similar,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.56181,1 Police - At Scene
1200247838,Newham,17,51.51548889,0.07502128,544076,181659,"On Armada Way, 25 Metres West Of The Junction With Armada Way.",3 Slight,1,2,43966,Friday,43966.64583,3 Bor,6 Unclassified,0,6 Single Cwy,30,07 Multi Jun,2 Auto Sig,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.64583,3 Self Completion
1200247843,Richmond-Upon-Thames,24,51.41301818,-0.36814607,513582,169485,"On Upper Sunbury Road, Near The Junction With Lower Sunbury Road .",3 Slight,1,2,43966,Friday,43966.64583,3 Bor,A,308,6 Single Cwy,20,03 T/Stag Jun,2 Auto Sig,4 B,375,5 Pedn Phase At Ats,2 Daylight,1 Fine,1 Road-Dry,9 Unknown (S/R),0 None,43966.64583,3 Self Completion
1200247846,Hillingdon,26,51.51622395,-0.40078113,511062,180912,"On Hayes By-Pass, Near The Junction With Uxbridge Road.",3 Slight,1,2,43966,Friday,43966.6875,1 Tlrn,A,312,1 Roundabout,20,01 Roundabout,4 Give Way/Uncontrolled,A,4020,9 Unknown (S/R),2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.6875,3 Self Completion
1200247847,Lambeth,9,51.45457878,-0.14596728,528915,174474,"On Clapham Common South Side, 25 Metres North Of The Junction With Cavendish Road.. The Nearest Classified Road Was The A205",3 Slight,1,2,43965,Thursday,43965.77778,1 Tlrn,A,24,9 Unknown,30,00 No Jun In 20M,,,0,5 Pedn Phase At Ats,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43965.77778,3 Self Completion
1200247855,Westminster,1,51.5290337,-0.16397901,527456,182722,"On Outer Circle Regents Park, London Nw1, 38 Metres North Of The Junction With Hanover Gate.",3 Slight,1,2,43966,Friday,43966.81389,3 Bor,6 Unclassified,0,6 Single Cwy,30,00 No Jun In 20M,,,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.81389,1 Police - At Scene
1200247856,Hounslow,25,51.47507995,-0.38542965,512228,176360,"On Renfrew Road, Near The Junction With Vicarage Farm Road.",3 Slight,4,2,43966,Friday,43966.78611,3 Bor,6 Unclassified,0,6 Single Cwy,30,03 T/Stag Jun,4 Give Way/Uncontrolled,5 C,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.78611,1 Police - At Scene
1200247857,Islington,3,51.56314227,-0.10235393,531632,186624,"On Ambler Road, Near The Junction With Blackstock Road.",3 Slight,1,2,43961,Sunday,43961.72917,3 Bor,6 Unclassified,0,6 Single Cwy,20,06 Crossroads,4 Give Way/Uncontrolled,A,1201,1 Zebra,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43961.72917,3 Self Completion
1200247859,Richmond-Upon-Thames,24,51.46398343,-0.23324796,522826,175370,"On Upper Richmond Road West, Near The Junction With Dyers Lane .",3 Slight,1,2,43966,Friday,43966.80208,1 Tlrn,A,205,6 Single Cwy,30,03 T/Stag Jun,4 Give Way/Uncontrolled,A,205,0 No Xing Facility In 50M,2 Daylight,8 Other,1 Road-Dry,0 None,0 None,43966.80208,1 Police - At Scene
1200247860,Barnet,30,51.602105,-0.26921895,519964,190670,"On Burnt Oak Broadway, 50 Metres South Of The Junction With Oakleigh Avenue.",2 Serious,2,1,43966,Friday,43966.62222,3 Bor,A,5,6 Single Cwy,30,00 No Jun In 20M,,,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.62222,1 Police - At Scene
1200247862,Wandsworth,10,51.46283893,-0.17089838,527160,175349,"On Saint John'S Hill London Sw11, 40 Metres South Of The Junction With Unknown.",3 Slight,1,2,43964,Wednesday,43964.74306,3 Bor,A,3036,9 Unknown,30,00 No Jun In 20M,,,0,5 Pedn Phase At Ats,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43964.74306,3 Self Completion
1200247863,Westminster,1,51.52773247,-0.19720437,525155,182520,"On Shirland Road, London W9, Near The Junction With Chippenham Road.",3 Slight,1,2,43966,Friday,43966.88194,3 Bor,4 B,414,6 Single Cwy,30,03 T/Stag Jun,2 Auto Sig,4 B,413,5 Pedn Phase At Ats,1 Dark,1 Fine,1 Road-Dry,0 None,0 None,43966.88194,1 Police - At Scene
1200247867,Lambeth,9,51.48269902,-0.11160091,531222,177662,"On Kennington Park Road, Near The Junction With Brixton Road.",3 Slight,1,3,43966,Friday,43966.77083,1 Tlrn,A,3,3 Dual Cwy,30,07 Multi Jun,2 Auto Sig,A,23,5 Pedn Phase At Ats,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.77083,1 Police - At Scene
1200247868,Barking & Dagenham,16,51.52284957,0.10855496,546379,182544,"On Galleons Drive, Near The Junction With Galleons Drive.",3 Slight,1,2,43965,Thursday,43965.72639,3 Bor,6 Unclassified,0,6 Single Cwy,20,99 Unknown (S/R),4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,2 Daylight,1 Fine,1 Road-Dry,0 None,9 Unknown (S/R),43965.72639,3 Self Completion
1200247873,Barking & Dagenham,16,51.53670035,0.0812634,544442,184030,"On Ripple Road, Near The Junction With Ripple Road.. The Nearest Classified Road Was The A123",3 Slight,1,2,43966,Friday,43966.85069,3 Bor,6 Unclassified,0,6 Single Cwy,30,00 No Jun In 20M,,,0,5 Pedn Phase At Ats,2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.85069,3 Self Completion
1200247874,Lambeth,9,51.42239291,-0.10600358,531784,170966,"On Beulah Hill, Near The Junction With Crown Lane.",3 Slight,1,2,43966,Friday,43966.9125,3 Bor,A,214,6 Single Cwy,30,06 Crossroads,2 Auto Sig,A,215,5 Pedn Phase At Ats,1 Dark,1 Fine,1 Road-Dry,0 None,0 None,43966.9125,1 Police - At Scene
1200247876,Hammersmith & Fulham,11,51.47463358,-0.19503666,525451,176619,"On New King'S Road, 21 Metres North Of The Junction With Unknown.",3 Slight,1,2,43966,Friday,43966.3125,3 Bor,A,308,6 Single Cwy,20,00 No Jun In 20M,,,0,9 Unknown (S/R),2 Daylight,1 Fine,1 Road-Dry,0 None,0 None,43966.3125,3 Self Completion
1200247877,Bexley,18,51.44637966,0.13009911,548121,174084,"On Blendon Road, Near The Junction With Blendon Road.",3 Slight,2,2,43966,Friday,43966.875,3 Bor,4 B,2210,6 Single Cwy,30,03 T/Stag Jun,4 Give Way/Uncontrolled,6 Unclassified,0,0 No Xing Facility In 50M,1 Dark,1 Fine,1 Road-Dry,0 None,0 None,43966.875,1 Police - At Scene
